raw_date,PET_WRPNTUS2_W,PET_WDGST1A1_W,PET_WDGST1B1_W,PET_WDGSTP11_W,PET_WDGSTP21_W,PET_WDGSTUS1_W,PET_WD1ST_R1Y_1_W,PET_WD1ST_R20_1_W,PET_WD1ST_R50_1_W,PET_WCREXUS2_W,PET_WG6TP_R20_2_W,PET_W_EPM0F_YPY_R10_MBBLD_W,PET_W_EPM0CAG55_YPT_R30_MBBLD_W,LVL,MYR,NZD,RON,SGD,THB,VLO
2016-11-27,-2095.0,2872.0,4254.0,7846.0,790.0,15040.0,1894.0,390.0,185.0,474.0,116.0,65.0,0.0,4.404,1.4181,4.18,9.2429,3.3680000000000003,14.375,57.64229200000001
2016-12-04,-2555.0,2793.0,3747.0,7447.0,775.0,14875.0,2176.0,433.0,139.0,499.0,175.0,65.0,0.0,4.404,1.4181,4.18,9.2429,3.3680000000000003,14.375,65.108276
2016-12-11,-3275.0,2205.0,3606.0,6922.0,798.0,15172.0,2120.0,482.0,159.0,485.0,150.0,68.0,0.0,4.4235,1.3964,4.2101,9.178,3.4764,13.775,64.413101
2016-12-18,-3120.0,2035.0,3921.0,6899.0,661.0,13834.0,2006.0,499.0,219.0,557.0,137.0,64.0,0.0,4.4235,1.3964,4.2101,9.178,3.4764,13.775,65.44156600000001
2016-12-25,-4158.0,2132.0,3379.0,6610.0,795.0,13249.0,1890.0,461.0,168.0,627.0,156.0,74.0,0.0,4.474,1.4546,4.2215,9.2342,3.5108,14.01,65.35586500000001
2017-01-01,-2741.0,1993.0,4242.0,7622.0,868.0,14235.0,1916.0,564.0,214.0,686.0,132.0,66.0,0.0,4.474,1.4546,4.2215,9.2342,3.5108,14.01,64.451195
2017-01-08,-3150.0,1817.0,3795.0,6543.0,811.0,13312.0,1776.0,503.0,158.0,727.0,176.0,61.0,0.0,4.474,1.4546,4.2215,9.2342,3.5108,14.01,63.346527
2017-01-15,-2333.0,1697.0,3426.0,5977.0,751.0,13179.0,1719.0,548.0,155.0,704.0,146.0,60.0,0.0,4.462,1.4025,4.1027,8.8993,3.7883,13.515,62.917995
2017-01-22,-2461.0,2183.0,3446.0,6728.0,634.0,13820.0,1549.0,450.0,174.0,599.0,160.0,65.0,0.0,4.4474,1.4006,4.1101,8.9422,3.8248,13.624,64.155991
2017-01-29,-2728.0,2108.0,4257.0,7051.0,717.0,12928.0,1428.0,476.0,155.0,549.0,150.0,60.0,0.0,4.4474,1.4006,4.1101,8.9422,3.8248,13.624,62.299
2017-02-05,-2837.0,2569.0,4220.0,7506.0,720.0,13716.0,1737.0,364.0,225.0,567.0,123.0,60.0,0.0,4.4474,1.4006,4.1101,8.9422,3.8248,13.624,64.394058
2017-02-12,-2519.0,2279.0,3807.0,7115.0,739.0,13373.0,1853.0,350.0,191.0,1026.0,114.0,66.0,0.0,4.4474,1.4006,4.1101,8.9422,3.8248,13.624,63.422714
2017-02-19,-2488.0,2112.0,3820.0,6985.0,681.0,13409.0,1766.0,348.0,275.0,1211.0,95.0,64.0,0.0,4.4474,1.4006,4.1101,8.9422,3.8248,13.624,64.501396
2017-02-26,-2292.0,2555.0,3826.0,7011.0,657.0,13594.0,1917.0,446.0,264.0,721.0,105.0,64.0,0.0,4.4405,1.3867,4.0632,8.9724,3.5810000000000004,12.915,63.943275
2017-03-05,-3031.0,2136.0,3402.0,6603.0,647.0,12582.0,1195.0,439.0,236.0,897.0,86.0,64.0,0.0,4.4405,1.3867,4.0632,8.9724,3.5810000000000004,12.915,63.972149
2017-03-12,-2815.0,1913.0,3654.0,6229.0,449.0,11592.0,1079.0,430.0,175.0,717.0,51.0,62.0,0.0,4.4532,1.4471,4.0787,9.0305,3.7527,13.264,65.964066
2017-03-19,-2807.0,1590.0,3802.0,6049.0,477.0,11682.0,945.0,507.0,159.0,550.0,119.0,63.0,0.0,4.4532,1.4471,4.0787,9.0305,3.7527,13.264,64.56875600000001
2017-03-26,-2820.0,1295.0,2613.0,4742.0,432.0,10328.0,827.0,531.0,169.0,1010.0,132.0,63.0,0.0,4.4239,1.4254,3.9514,8.8267,3.6257,12.478,63.731586
2017-04-02,-2563.0,1111.0,2842.0,4463.0,380.0,10018.0,874.0,411.0,147.0,575.0,137.0,59.0,0.0,4.4239,1.4254,3.9514,8.8267,3.6257,12.478,62.615341
2017-04-09,-2889.0,1022.0,3091.0,4699.0,309.0,10338.0,680.0,385.0,207.0,689.0,83.0,59.0,0.0,4.4239,1.4254,3.9514,8.8267,3.6257,12.478,62.240047
2017-04-16,-3319.0,930.0,2497.0,4390.0,303.0,9631.0,769.0,573.0,242.0,565.0,124.0,64.0,1.0,4.4239,1.4254,3.9514,8.8267,3.6257,12.478,61.681927
2017-04-23,-2459.0,932.0,2972.0,4701.0,311.0,9645.0,585.0,442.0,151.0,1152.0,96.0,61.0,0.0,4.4239,1.4254,3.9514,8.8267,3.6257,12.478,62.855904
2017-04-30,-2704.0,866.0,2917.0,4436.0,322.0,9380.0,837.0,506.0,322.0,538.0,122.0,52.0,0.0,4.341,1.4544,3.8631,8.8123,3.5458,13.257,61.94175
2017-05-07,-2023.0,681.0,2991.0,4139.0,323.0,9195.0,888.0,448.0,299.0,693.0,105.0,57.0,0.0,4.3375,1.4516,3.8476,8.8372,3.563,13.585,63.84705
2017-05-14,-2873.0,730.0,2943.0,4358.0,372.0,9655.0,973.0,457.0,279.0,1086.0,142.0,55.0,0.0,4.3375,1.4516,3.8476,8.8372,3.563,13.585,61.143055000000004
2017-05-21,-2442.0,717.0,2787.0,4200.0,372.0,9225.0,1237.0,505.0,306.0,625.0,134.0,58.0,0.0,4.3215,1.4516,3.7575,8.7569,3.6027,13.263,61.453918
2017-05-28,-2693.0,628.0,2717.0,4072.0,388.0,9382.0,1009.0,493.0,257.0,1303.0,154.0,61.0,0.0,4.3215,1.4516,3.7575,8.7569,3.6027,13.263,60.413315000000004
2017-06-04,-2268.0,781.0,2645.0,4256.0,415.0,9989.0,1082.0,521.0,174.0,557.0,146.0,57.0,1.0,4.2805,1.4096,3.7376,8.6862,3.5304,12.871,61.44419499999999
2017-06-11,-2657.0,694.0,2817.0,4130.0,457.0,9716.0,1059.0,452.0,235.0,722.0,119.0,60.0,0.0,4.265,1.3887,3.7494,8.7343,3.5293,12.885,62.912712
2017-06-18,-2114.0,674.0,2730.0,4021.0,296.0,9509.0,1138.0,435.0,256.0,517.0,143.0,60.0,1.0,4.265,1.3887,3.7494,8.7343,3.5293,12.885,63.039139
2017-06-25,-3255.0,672.0,2563.0,3937.0,354.0,9587.0,1033.0,471.0,238.0,528.0,140.0,61.0,0.0,4.265,1.3887,3.7494,8.7343,3.5293,12.885,65.246765
2017-07-02,-2057.0,816.0,2728.0,4268.0,318.0,9521.0,1099.0,508.0,262.0,768.0,123.0,60.0,1.0,4.265,1.3887,3.7494,8.7343,3.5293,12.885,64.634079
2017-07-09,-2891.0,786.0,2590.0,4097.0,331.0,9322.0,1137.0,459.0,208.0,918.0,173.0,62.0,1.0,4.2985,1.3730000000000002,3.7086,8.4258,3.6335,13.376,65.917816
2017-07-16,-2833.0,837.0,2513.0,4008.0,345.0,9395.0,987.0,529.0,398.0,728.0,115.0,38.0,1.0,4.2925,1.3688,3.6944,8.3516,3.5622,13.168,65.664955
2017-07-23,-2426.0,871.0,2489.0,4074.0,379.0,9459.0,1136.0,436.0,347.0,1030.0,135.0,38.0,1.0,4.2835,1.3443,3.6389,8.2626,3.5336,12.934,65.733032
2017-07-30,-2551.0,878.0,2804.0,4220.0,421.0,9945.0,1059.0,528.0,276.0,702.0,159.0,49.0,1.0,4.2825,1.3381,3.6229,8.1298,3.535,13.028,66.618034
2017-08-06,-1577.0,786.0,2430.0,4003.0,487.0,9242.0,1008.0,575.0,297.0,707.0,97.0,58.0,0.0,4.2785,1.3421,3.5735,8.0934,3.5308,13.336,64.381226
2017-08-13,-2616.0,754.0,2472.0,3943.0,448.0,9797.0,928.0,488.0,320.0,877.0,118.0,63.0,1.0,4.2785,1.3421,3.5735,8.0934,3.5308,13.336,63.424412
2017-08-20,-2531.0,957.0,2580.0,4345.0,404.0,10247.0,913.0,464.0,360.0,936.0,154.0,66.0,1.0,4.2785,1.3421,3.5735,8.0934,3.5308,13.336,66.26400799999999
2017-08-27,-1918.0,884.0,2702.0,4339.0,453.0,10376.0,885.0,485.0,309.0,902.0,140.0,65.0,1.0,4.273,1.3858,3.6076,8.0499,3.479,13.168,66.912498
2017-09-03,-197.0,909.0,2566.0,4092.0,506.0,10847.0,1029.0,383.0,247.0,153.0,155.0,65.0,1.0,4.273,1.3858,3.6076,8.0499,3.479,13.168,67.659248
2017-09-10,-1008.0,982.0,2358.0,4111.0,460.0,10882.0,1018.0,331.0,285.0,774.0,101.0,56.0,0.0,4.273,1.3858,3.6076,8.0499,3.479,13.168,68.720421
2017-09-17,-2435.0,1163.0,2114.0,4061.0,436.0,10255.0,929.0,453.0,296.0,928.0,154.0,64.0,0.0,4.273,1.3858,3.6076,8.0499,3.479,13.168,72.08078
2017-09-24,-1679.0,1263.0,2454.0,4480.0,481.0,11118.0,886.0,380.0,238.0,1491.0,136.0,71.0,1.0,4.273,1.3858,3.6076,8.0499,3.479,13.168,75.40184
2017-10-01,-2479.0,1243.0,2493.0,4554.0,560.0,11272.0,999.0,448.0,215.0,1984.0,129.0,68.0,1.0,4.2205,1.3852,3.6458,8.173,3.5586,13.505,75.92259200000002
2017-10-08,-2491.0,1396.0,2806.0,5243.0,542.0,11398.0,838.0,471.0,248.0,1270.0,136.0,66.0,1.0,4.2205,1.3852,3.6458,8.173,3.5586,13.505,76.551445
2017-10-15,-2815.0,1595.0,3064.0,5480.0,526.0,11635.0,863.0,616.0,215.0,1798.0,100.0,62.0,1.0,4.2195,1.4006,3.6033,8.1329,3.66,13.383,76.276321
2017-10-22,-4043.0,1444.0,2951.0,4963.0,511.0,11356.0,1085.0,588.0,255.0,1924.0,108.0,62.0,1.0,4.2195,1.4006,3.6033,8.1329,3.66,13.383,74.959686
2017-10-29,-3487.0,1454.0,2988.0,5470.0,403.0,10823.0,1053.0,545.0,223.0,2133.0,138.0,61.0,0.0,4.2195,1.4006,3.6033,8.1329,3.66,13.383,80.16726700000002
2017-11-05,-2812.0,1402.0,2982.0,5169.0,376.0,10294.0,1005.0,563.0,213.0,869.0,149.0,63.0,1.0,4.232,1.4409,3.6358,8.3994,3.8541,14.127,79.86267099999998
2017-11-12,-2930.0,1413.0,2875.0,4844.0,420.0,9831.0,1159.0,522.0,188.0,1129.0,151.0,65.0,1.0,4.232,1.4409,3.6358,8.3994,3.8541,14.127,80.68802600000002
2017-11-19,-3499.0,1244.0,2877.0,4885.0,366.0,9771.0,1060.0,476.0,162.0,1591.0,143.0,65.0,1.0,4.1610000000000005,1.4728,3.5898,8.4309,3.8869,14.013,80.914017
2017-11-26,-4145.0,1796.0,2932.0,5279.0,360.0,10359.0,1040.0,476.0,191.0,1412.0,161.0,62.0,1.0,4.1610000000000005,1.4728,3.5898,8.4309,3.8869,14.013,84.843582
2017-12-03,-3073.0,1427.0,2116.0,4195.0,342.0,9573.0,813.0,525.0,277.0,1358.0,123.0,61.0,1.0,4.1610000000000005,1.4728,3.5898,8.4309,3.8869,14.013,84.813843
2017-12-10,-2286.0,1082.0,2273.0,4207.0,418.0,9434.0,933.0,441.0,235.0,1086.0,140.0,64.0,1.0,4.088,1.4612,3.5786,8.4968,3.8464,13.66,86.686714
2017-12-17,-3214.0,1445.0,2417.0,4402.0,338.0,10187.0,737.0,368.0,185.0,1858.0,86.0,63.0,1.0,4.088,1.4612,3.5786,8.4968,3.8464,13.66,89.89733100000002
2017-12-24,-3423.0,1336.0,2067.0,4288.0,384.0,9642.0,748.0,411.0,249.0,1210.0,120.0,65.0,1.0,4.088,1.4612,3.5786,8.4968,3.8464,13.66,91.46300500000001
2017-12-31,-2593.0,1250.0,2682.0,4560.0,355.0,9774.0,740.0,393.0,220.0,1475.0,131.0,59.0,0.0,4.088,1.4612,3.5786,8.4968,3.8464,13.66,92.741302
2018-01-07,-3196.0,1048.0,2319.0,3922.0,363.0,9005.0,680.0,437.0,259.0,1015.0,153.0,56.0,1.0,4.0,1.3978,3.4499,8.1626,3.7465,12.361,93.692596
2018-01-14,-3522.0,817.0,2658.0,4030.0,411.0,9089.0,613.0,345.0,212.0,1249.0,124.0,62.0,1.0,3.9759,1.3781,3.4376,8.1033,3.756,12.398,95.585274
2018-01-21,-2553.0,1104.0,2444.0,4345.0,484.0,10592.0,458.0,344.0,186.0,1411.0,169.0,61.0,1.0,3.9759,1.3781,3.4376,8.1033,3.756,12.398,96.298744
2018-01-28,-2069.0,1190.0,3052.0,4591.0,461.0,10571.0,680.0,293.0,176.0,1765.0,168.0,64.0,1.0,3.9759,1.3781,3.4376,8.1033,3.756,12.398,93.831329
2018-02-04,-2164.0,1642.0,3111.0,5407.0,517.0,11845.0,1213.0,427.0,275.0,1287.0,157.0,66.0,1.0,18.457,7.6579,51.625,56.271,31.4,3.746,85.983147
2018-02-11,-3006.0,1548.0,3553.0,5808.0,559.0,12134.0,907.0,365.0,199.0,1322.0,123.0,58.0,1.0,18.816,7.9836,51.596,58.26300000000001,31.8,3.8271,92.156654
2018-02-18,-2792.0,1724.0,3625.0,5884.0,537.0,12637.0,837.0,374.0,182.0,2044.0,184.0,55.0,1.0,18.816,7.9836,51.596,58.26300000000001,31.8,3.8271,92.050003
2018-02-25,-2401.0,1580.0,2992.0,5592.0,567.0,12116.0,819.0,321.0,271.0,1445.0,150.0,55.0,1.0,18.816,7.9836,51.596,58.26300000000001,31.8,3.8271,90.82
2018-03-04,-2321.0,1565.0,3134.0,5589.0,532.0,11751.0,892.0,323.0,293.0,1498.0,116.0,56.0,1.0,18.816,7.9836,51.596,58.26300000000001,31.8,3.8271,93.309998
2018-03-11,-3165.0,1290.0,2970.0,4730.0,416.0,10470.0,1197.0,321.0,293.0,1487.0,75.0,51.0,1.0,18.616,7.8064,52.154,57.043,31.355,3.819,92.33000200000001
2018-03-18,-3136.0,1103.0,2751.0,4475.0,493.0,10830.0,956.0,402.0,262.0,1573.0,91.0,49.0,1.0,18.616,7.8064,52.154,57.043,31.355,3.819,93.040001
2018-03-25,-2747.0,743.0,2171.0,4029.0,513.0,10304.0,907.0,427.0,226.0,1578.0,109.0,42.0,1.0,18.532,7.7527,52.357,57.135,31.18,3.9592,92.769997
2018-04-01,-2038.0,764.0,2065.0,3909.0,486.0,10618.0,623.0,350.0,312.0,2175.0,116.0,44.0,1.0,18.532,7.7527,52.357,57.135,31.18,3.9592,95.860001
2018-04-08,-3120.0,746.0,2191.0,4322.0,418.0,10960.0,470.0,303.0,301.0,1205.0,146.0,48.0,1.0,18.254,7.8355,52.06,57.894,31.29,4.0579,100.529999
2018-04-15,-3136.0,738.0,2416.0,4381.0,497.0,10700.0,599.0,279.0,334.0,1749.0,124.0,51.0,1.0,18.254,7.8355,52.06,57.894,31.29,4.0579,108.199997
2018-04-22,-3136.0,738.0,2416.0,4381.0,497.0,10700.0,599.0,279.0,334.0,1749.0,124.0,51.0,1.0,18.476,7.8032,52.14,61.53100000000001,31.32,4.0461,111.540001
2018-04-29,-3136.0,738.0,2416.0,4381.0,497.0,10700.0,599.0,279.0,334.0,1749.0,124.0,51.0,1.0,18.476,7.8032,52.14,61.53100000000001,31.32,4.0461,113.370003
